age,income,capital,expenses,emi,liquidity_need,dependents,goal,confidence,knowledge,comfort_with_negatives,market_awareness,experience,portfolio_risk,profile_score,utility_A,weight_equity,weight_debt,weight_gold,weight_real_estate,weight_crypto,weight_cash
28,30883,789938,12646,5972,104356,0,income,3.4475114118458086,8.775832256567336,6.661045626439072,0.6742606194061651,7.84787082393994,0.6049895564904936,0.525,6.209,0.18833570742735456,0.14912219167309165,0.16119036345146073,0.16758589875603877,0.19580828606154216,0.1379575526305122
32,77879,481206,37747,15520,117939,2,retirement,4.867472049622716,4.509708531488741,3.905139769913607,8.920915804132228,2.487674264659876,0.6015054443691492,0.44999999999999996,6.565,0.1863565321157664,0.1507407808107626,0.16178392979122955,0.16760527784147067,0.19306205741906274,0.14045142202170802
27,39975,203450,18964,8235,95398,0,retirement,4.127132823957198,1.24520785685715,4.4101655224176675,4.164657620279063,3.428656791955831,0.5955804531446226,0.4,7.169,0.18299407119026273,0.15348360514487025,0.16274975153961158,0.16759054199571813,0.18843700394414964,0.1447450261853878
36,114245,2393758,52652,31248,99383,2,income,8.115146906900296,6.0020212993556745,3.847924474720441,6.30658778088565,3.0959054926295626,0.6136596425346943,0.75,5.32,0.19326585935913135,0.14507730679280917,0.1596312951417567,0.16744697778945014,0.20272831859711068,0.13185024231974196
52,117859,1192483,58852,13274,81057,2,retirement,3.804758242374132,1.9486028747465134,8.764101991050913,4.085902540623895,0.8081542145377274,0.5999865349402459,0.5,6.72,0.1854941309690349,0.15144510901527833,0.16203676315880688,0.16760721609256507,0.19187099450239672,0.14154578626191822
58,61872,656717,25692,8183,55127,0,retirement,1.2273550095904107,6.736140090570684,4.971973491883751,1.6349937631707512,2.1199706992970513,0.592612182620018,0.35000000000000003,7.471,0.1813113052161678,0.15485287494115688,0.16321289815529763,0.1675606662437732,0.18614119008316307,0.14692106536044153
38,130985,2032274,62862,27554,91466,1,growth,9.856311303358565,8.708535984538452,6.24864496938506,1.1314527138983954,0.727738880407266,0.6163803800698341,0.825,5.04,0.19481417946044097,0.14380326905843752,0.15911801799002012,0.1673765690452177,0.20492543441241876,0.12996253003346478
56,93315,2446594,43591,13877,66119,1,retirement,3.8755277312802825,6.135608575423123,8.114843287146211,5.531288772008727,6.458807711349337,0.6065533033646876,0.5249999999999999,6.049,0.1892244172443882,0.1483944162227083,0.16091780448882564,0.16757042379866197,0.1970472806997491,0.13684565754566677
27,45901,1483708,28618,13387,121001,2,growth,9.148698651331236,4.736801427274665,5.674865000787813,0.004725041850034417,2.5099927164469795,0.6063676807754239,0.65,6.068,0.1891189114689016,0.14848084773323134,0.1609503574199707,0.16757248072785827,0.19689999857971002,0.13697740407032793
54,110636,962744,65153,20446,67885,1,growth,8.918447650361681,6.168750491799471,3.1450970529194366,2.1010810486405385,6.407900315628618,0.607832579984207,0.6,5.918,0.1899516326811687,0.1477984431426078,0.1606919976886022,0.16755463462009407,0.19806385425029185,0.13593943761723537
60,67215,1567883,37012,11717,74880,1,income,5.001809382626146,6.534606334373737,5.630317108014431,5.635993221692932,7.259293237835199,0.6064360703389802,0.525,6.061,0.18915778293353425,0.14844900478102852,0.16093837007243708,0.1675717297847969,0.19695425568285965,0.1369288567453436
35,80106,625232,25896,10141,81389,0,retirement,7.865821954277353,8.0366573372184,9.950097233994835,1.312734421509416,2.7435285312021263,0.6070905202183925,0.49999999999999994,5.994,0.1895297838533541,0.1481442087642075,0.16082328973259719,0.16756413657524216,0.19747385244689755,0.13646472862770154
43,109947,1868826,75885,14102,98480,2,income,9.022262417388715,6.697683715141193,1.5828091949316625,5.604801012999702,3.6041179361533016,0.6101835133234561,0.675,5.677,0.19128842628036202,0.14670186150322417,0.16027039766986625,0.16751826234578537,0.19993901084186938,0.13428204135889274
49,92073,1740701,44302,27024,94457,1,growth,3.261548892127304,5.659104623318845,0.3820294049603101,8.760311402360362,6.436624409637717,0.6100177906795566,0.7000000000000001,5.694,0.19119417704400687,0.14677921887500708,0.16030039846578392,0.16752113884512945,0.19980652940052382,0.13439853736954885
46,82385,2149881,45774,17397,91554,1,retirement,8.398256594335793,0.7130348230215988,6.527288940008163,7.84749731616224,5.7445480736617505,0.6078228181406855,0.575,5.919,0.18994608290168502,0.1478029928581017,0.16069373040278084,0.16755476577687115,0.19805608688685478,0.13594634117370652
48,82567,2257977,55581,21636,97755,2,growth,7.753356329897763,1.8829269798709447,9.50273301070505,8.595846493971484,5.219700973007869,0.6156424015923635,0.725,5.116,0.19439416287466643,0.14414905454144844,0.1592583721133344,0.16739693780580187,0.20432826959567332,0.13047320306907553
28,57340,1425353,34256,5851,121621,2,growth,2.4954650862585614,9.036404370391635,9.857486766222413,0.028077882301044133,9.461672115943719,0.6137471736933969,0.7,5.311,0.19331566399646138,0.1450363524533845,0.1596149604174312,0.16744491266727343,0.20279881278326858,0.13178929768218098
27,44554,1182975,28427,5523,123262,2,income,5.881760029754241,8.16595199075878,4.245035576086202,1.2669879089751712,4.715923420444829,0.6049113332559763,0.5750000000000001,6.217,0.18829125798016644,0.14915857601406612,0.1612038976199387,0.1675865624571934,0.1957464126582864,0.13801329327034914
55,95350,2184607,36925,19460,66577,1,retirement,2.5339768393936577,5.786133744986585,7.081469544502584,5.357279161696024,1.8153058262514787,0.6022204014753465,0.5249999999999999,6.492,0.18676256024586985,0.15040897422085733,0.16166367205994567,0.16760299850969956,0.19362398928405683,0.13993780567957076
26,49690,1143033,17373,7650,97486,0,income,5.504872151125699,3.8696672959351353,9.421100799907267,2.1397735417151997,1.0833065725427327,0.6039626100416194,0.5750000000000001,6.314,0.18775220737864368,0.14959969811421273,0.1613672862041383,0.16759377537403394,0.1949967803857663,0.138690252543205
44,97504,2080459,55519,17686,92048,1,retirement,9.817287958749672,8.391394221236581,6.512592150173918,7.685830856310321,8.602974557287675,0.6147874245358016,0.575,5.204,0.19390759997579954,0.1445494634826969,0.15941992472468058,0.16741935235127162,0.20363756199234934,0.13106609747320214
57,91506,1318600,38100,9355,58328,0,income,7.472002744377763,8.537780288826664,8.4053058569179,7.200278541684152,8.652264148263528,0.6130370508372261,0.525,5.384,0.19291162455955999,0.14536854103914132,0.15974713841442084,0.16746128332158997,0.20222727328354057,0.13228413938174727
52,108121,2394179,68030,21163,70419,1,income,4.5738638727437,2.959445771838239,7.983418002197937,5.6922206578787495,0.7674283320356534,0.6064653793332561,0.65,6.058,0.18917444180607268,0.14843535771682434,0.16093323055265693,0.16757140549737284,0.19697751041698214,0.1369080540100911
58,78644,1177594,39700,21141,58587,0,retirement,6.128969505957031,2.763079016329285,4.936157739449031,2.1542612438580977,9.37873824151555,0.6008392246553833,0.45,6.633,0.1859782349100424,0.1510498100427914,0.16189527090044611,0.16760661399615331,0.1925391770672623,0.14093089308330434
37,99108,1318917,65643,27794,114437,3,growth,3.4891162700846055,2.4523303121166706,0.1453776078239022,2.5373213496703495,6.97758611258898,0.6045788469617549,0.7,6.251,0.18810233350417394,0.1493132042790845,0.161261317923804,0.16758926620724016,0.1954835322549524,0.13825034583074503
41,130803,368921,73110,22351,113402,3,growth,1.204329092666876,8.399569615349822,9.663270683127703,4.329708252115962,3.576046740784445,0.6101347731441183,0.6,5.682,0.1912607066883086,0.14672461372922768,0.16027922553783805,0.1675191132689676,0.1999000424422299,0.13431629833342815
44,139236,115555,73185,37223,111072,3,retirement,0.13146823084798975,6.215185682982424,1.0962830572864157,8.137957147205748,2.8096522265992476,0.6036299526038456,0.45,6.348,0.18756321869547388,0.1497543005767046,0.16142424395906382,0.1675959385834161,0.1947342785075466,0.13892801967779494
50,85097,2407120,53073,14510,72353,1,retirement,3.4013260074404683,5.849887190401298,2.1424035413076146,7.360926924737662,6.407355154155644,0.6053903974039588,0.575,6.168,0.18856349039934067,0.14893571490732388,0.16112086043169793,0.16758233274437404,0.19612550173128368,0.13767209978597986
48,101546,1035432,59930,18296,93695,1,growth,3.602970213943595,3.543462733882383,9.068681327281723,2.054074089868992,1.6281919298874814,0.6076275694592465,0.7,5.939,0.18983508243905883,0.14789398626599046,0.1607283556597617,0.16755735458357335,0.19790076299901102,0.1360844580526047
55,112556,874913,39302,28173,67009,1,retirement,2.6410954100249007,7.29500296296452,1.2085430455375545,2.563522468306907,6.790026971974417,0.5990452276182713,0.45,6.816,0.18495981686766677,0.15188119378169465,0.162191639402965,0.16760643718993862,0.1911347344573818,0.1422261783003531
26,40330,317981,21798,9436,99785,0,retirement,0.59017639158785,3.9161129204535303,2.94787932680208,2.4164646894775754,9.07281983541457,0.5954920470671232,0.4,7.178,0.1829439345047727,0.15352443454682896,0.16276374579214567,0.1675898687230745,0.18836842208393748,0.14480959434924082
39,102104,1537448,74280,27815,107766,3,retirement,9.446316084039164,2.6619984293257204,9.613232633457985,7.8800958968435975,2.272081749126781,0.6120247923848112,0.6499999999999999,5.488,0.19233574223220132,0.1458418043429586,0.15993420347351014,0.16748310866110178,0.20141400223389277,0.1329911390563353
29,46423,1010707,29161,8534,115865,2,retirement,9.58105896143024,0.48658048365065265,9.038723444698771,1.052911536455825,3.7188072210158962,0.6017405274708187,0.5,6.541,0.18649003072197368,0.15063169977372112,0.1617444762833336,0.1676046249913897,0.19324673325496353,0.14028243497461845
39,102448,2497203,52824,18265,108719,3,retirement,2.2608281627349935,1.8699199342121176,6.429569297852397,5.52491443359076,1.051629392887281,0.6047450976930655,0.6749999999999999,6.234,0.1881967986287602,0.1492358912076652,0.16123262799895652,0.16758793800805755,0.19561495593879222,0.1381317882177683
29,44209,1003424,13496,9468,103085,0,retirement,8.950969932149226,8.428183823871278,3.8671281315528825,2.989448048505896,7.102498964280501,0.606484918389638,0.5,6.056,0.18918554761202588,0.1484262596459894,0.16092980351121003,0.16757118848755367,0.1969930141361762,0.13689418660704494
50,102893,1415119,42493,25857,80090,2,retirement,9.28306729212703,2.0596636291291426,9.723864457418916,2.796529019030677,3.780502974028843,0.6063676807754239,0.5499999999999999,6.068,0.1891189114689016,0.14848084773323134,0.1609503574199707,0.16757248072785827,0.19689999857971002,0.13697740407032793
47,81314,2233128,41559,10279,85328,1,income,8.348529089316317,7.332685579688631,4.623243185772488,1.0276386540373195,7.71995149055071,0.6107682795132277,0.65,5.617,0.19162101071067733,0.14642883152240024,0.16016419675937518,0.167507733234934,0.2004068436877652,0.13387138408484794
53,100376,523011,46790,18000,82016,2,growth,1.5422284512480955,5.826850479266864,1.6778563302163885,0.045066503286245174,8.616206970000391,0.6037767205472558,0.6,6.333,0.1876465987565777,0.14968609479228437,0.16139913556269636,0.16759500758950677,0.19485007173744978,0.13882309156148506
31,62419,1717027,39688,14161,122504,2,growth,7.038162717074616,6.031411430105215,0.8885707910485352,6.861138613892974,7.5418970057651915,0.6120734739909061,0.7000000000000001,5.483,0.19236343584758867,0.1458190512137051,0.159925243480059,0.167482099650989,0.20145307539175109,0.1329570944159072
45,123063,1385700,74608,33158,86793,1,income,1.717685526678685,0.1628542960270274,4.430289654964302,1.4642688357830247,1.738815780498787,0.5982604852078437,0.625,6.896,0.18451445705041383,0.1522445056733659,0.1623196953077937,0.16760463091224465,0.1905220276151107,0.14279468344107124
28,37990,1974967,19087,9802,103030,0,growth,9.291413028055079,0.013189927790872025,6.786498911147127,1.2066554417428188,9.949049481507993,0.6114112728672602,0.7000000000000001,5.551,0.19198674363926527,0.14612849335078498,0.16004680858405126,0.16749547334578696,0.20092191019908556,0.13342057088102596
44,114049,397491,63668,22634,111132,3,growth,9.589606734763041,5.180792325385016,2.9287642706648995,4.457730255966248,1.7420891223401003,0.6074518264648232,0.6,5.957,0.18973517413318874,0.14797587882035182,0.16075947109351058,0.1675596285967807,0.19776100962045265,0.13620883773571563
31,71993,173772,32678,10444,97114,0,growth,5.221687505198887,4.502577015427489,2.413867999155166,3.145104273148357,9.221046150969824,0.6106318532835723,0.6,5.631,0.1915434161017357,0.1464925390040868,0.16018902094527443,0.16751024253537317,0.20029764772841108,0.13396713368511887
40,102574,2175181,65073,17100,96250,2,growth,1.509375604662827,3.212036690482203,8.430411804107447,7.2617710163646185,3.754318814604114,0.6146124806682937,0.825,5.222,0.19380804621558623,0.1446313681555712,0.15945284194716683,0.1674237823121865,0.20349638014416727,0.13118758122532198
40,126629,1438546,64862,14207,91233,1,growth,4.482035452859038,7.094388301171072,9.784295010875919,4.993369219834738,9.735937255197783,0.6193380665419063,0.75,4.735,0.19649784333403664,0.14241587234308384,0.15854705969617738,0.16728542008182137,0.20732787054075394,0.12792593400412686
45,111441,1760149,79736,30872,110789,3,growth,8.568862529055751,8.79409387073739,6.349015827502679,9.940572964579399,8.657274115531571,0.6219992226057569,0.75,4.46,0.1980130733690968,0.14116551336900207,0.15802180907655305,0.167190362030598,0.20950195176750974,0.1261072903872402
57,78577,923082,29609,22093,62761,0,growth,3.2150139332289873,6.166065830955673,9.437602742123993,6.816279737380466,5.369806197086296,0.6084767365260819,0.5499999999999999,5.852,0.19031786615217275,0.1474981530544898,0.1605773333151194,0.16754561692481565,0.19857674578332235,0.13548428477008
47,116938,147942,59398,25085,103586,2,income,9.51720470514876,1.2372957381610228,7.666288206740553,9.50330715313751,2.1427942852377524,0.6125115389870491,0.525,5.438,0.1926126469373766,0.1456142732429824,0.15984445105814613,0.1674728354127715,0.20180485406545243,0.13265093928327107
47,87475,2078673,59315,23167,104228,2,income,0.7350495345747998,3.433119959107712,7.828199197257324,1.7518841514243355,4.406769841987814,0.6040702217817517,0.65,6.303,0.18781334605920785,0.14954967763802218,0.161348823928843,0.16759303493663702,0.19508173596325035,0.13861338147403957
46,109589,1834981,68160,11580,102033,2,retirement,3.4682870995544612,2.776538103440017,7.713893080585942,3.269648912088341,4.219208500644673,0.6044517038521557,0.6,6.264,0.18803009160431353,0.149372324577407,0.16128322996488922,0.1675902499354873,0.19538305411058254,0.1383410498073203
47,114440,1551333,50367,32450,103525,2,income,2.704506573747204,4.465627576703158,7.21460506102199,1.187447934023963,3.8188923035746214,0.6062992885409035,0.675,6.075,0.18908003894031253,0.14851269040604317,0.16096233795451945,0.16757322365194632,0.19684574699962648,0.13702596204755205
44,109203,2365891,74617,11414,101806,2,income,8.223519929427106,1.0913346991130612,1.2067329046232134,2.584610074463911,7.350160418521934,0.6075885170281522,0.7000000000000001,5.943,0.18981288123689424,0.14791218473746026,0.16073527407419938,0.16755786449779403,0.19786970356952005,0.13611209188413206
31,79364,1291510,42314,14347,95518,0,income,3.494885718215409,2.000226126120169,8.54237019812517,3.705609826461548,5.940618382472431,0.606777977946234,0.625,6.026,0.1893521241718159,0.14828978594765005,0.16087833120850756,0.1675678547996943,0.19722562392889012,0.13668627994344215
56,94680,1291373,40478,25325,55653,0,growth,3.673227942589967,0.3935890323962199,6.218316783811591,6.620763950642123,4.457026411291092,0.6045788469617549,0.6,6.251,0.18810233350417394,0.1493132042790845,0.161261317923804,0.16758926620724016,0.1954835322549524,0.13825034583074503
55,106458,1235224,50861,11546,75670,2,retirement,2.6540561120461126,1.8095392614021233,2.468879544239914,3.1157821865222477,9.684940870634291,0.6000943658981188,0.5,6.709,0.18555534587705444,0.1513951336381078,0.16201893288595484,0.16760720863471823,0.19195542777456973,0.14146795118959493
53,83709,435712,43331,19438,68333,1,retirement,8.206611845506757,6.66111371207753,1.9541325526825404,8.2339817737604,7.416759559069276,0.6020735137814541,0.35,6.507,0.1866791371882192,0.1504771580920017,0.1616884441363052,0.16760353826560503,0.19350847291683768,0.14004324940103113
35,66224,1541970,27003,12560,84228,0,growth,8.147627612451391,8.362112758645194,8.880206424085927,1.2968366584355928,9.81890279885458,0.6171761866833468,0.7000000000000001,4.958,0.19526714515624802,0.14343021297335437,0.15896572233246245,0.16735354258712168,0.205570408596813,0.1294129683540005
34,73560,519487,39949,7688,113271,1,retirement,7.283674410002488,1.443285769616145,5.529141330851494,6.149779968032294,5.632270463010329,0.6042169549902654,0.49999999999999994,6.288,0.18789671323002774,0.14948146633511236,0.16132362072896453,0.1675919932848006,0.19519760689470506,0.1385085995263897
26,52057,475428,27964,9442,105079,1,income,1.6495718438308016,0.22994642254370978,7.571837146067846,4.469382922002206,2.42157894762404,0.598937342600426,0.525,6.827,0.18489858503708215,0.15193115426572668,0.16220930147934473,0.16760625121630612,0.19105044168635993,0.1423042663151803
37,129699,1400806,80288,20924,96175,2,retirement,9.149884902983128,3.82249114734123,0.7591606049669808,6.789950769466397,3.9927008615866812,0.6063676807754239,0.6,6.068,0.1891189114689016,0.14848084773323134,0.1609503574199707,0.16757248072785827,0.19689999857971002,0.13697740407032793
60,95765,1737403,46595,10022,70251,1,income,0.663176934724371,9.764271534249694,2.1458634182831613,6.452908426885756,7.671975515848999,0.6067291381167068,0.575,6.031,0.1893243627887619,0.1483125319016941,0.1608869186048318,0.16756842064027505,0.1971868486036535,0.1367209174607837
32,73527,255160,44767,12143,106352,1,growth,2.7682449397683584,4.031235233421283,5.253100816230948,8.742251792922053,4.697657401835783,0.6082522858051028,0.6,5.875,0.19019025103668077,0.14760280151179495,0.16061736033770185,0.16754884026231173,0.1983979560079585,0.13564279084355213
33,78293,559523,46644,10119,106029,1,income,7.281860661748629,0.8597949763591339,9.216737207606378,7.0269821769623615,5.503486949441267,0.6090718721086131,0.575,5.791,0.19065626188165524,0.14722059830938222,0.16047082184289244,0.16753664955957412,0.19905121047163152,0.13506445793486446
37,104407,942393,45281,24608,94565,1,growth,2.8800775152626734,7.3018220558655935,0.1556705123632962,0.6227766274240054,5.570189584033267,0.6060745524449244,0.7,6.098,0.18895230747118344,0.14861731432184067,0.1610016545748178,0.1675756082229211,0.19666753073580207,0.13718558467343495
46,104939,1429413,56374,27141,104048,2,growth,4.478051347597953,0.5282312890234142,5.073615313952857,6.800919907519928,5.807232527458166,0.6090426081577731,0.7,5.794,0.19063962159016884,0.147234248819734,0.16047607208026615,0.16753710478609463,0.19902786655170834,0.13508508617202805
42,92482,1079882,58167,17456,85492,1,retirement,9.132972975708046,3.087921056893995,0.04145477107640794,6.687477896624962,2.832301233291626,0.6007118339449306,0.5,6.646,0.18590590496842027,0.15110888330377079,0.16191648189606472,0.16760678297537637,0.19243927673702907,0.14102267011933867
36,127851,2096095,79662,21419,108685,3,income,4.457266740778549,7.397321191102785,5.706432383502321,5.410599624558534,3.3046237646085586,0.6130273207938277,0.75,5.385,0.19290608869626816,0.1453730916135799,0.1597489440814491,0.16746150156038836,0.2022194478903593,0.13229092615795515
36,97095,2109830,54525,28714,114194,3,growth,7.360273633262985,8.391122098742292,0.5517462042833854,5.322608218753027,0.5255415011223685,0.6114112728672602,0.7749999999999999,5.551,0.19198674363926527,0.14612849335078498,0.16004680858405126,0.16749547334578696,0.20092191019908556,0.13342057088102596
36,124753,2482139,66210,18576,113171,3,income,6.338020536474405,3.4503902158155664,2.4455314722683728,8.766871715114393,3.2653617073917762,0.611946898616589,0.75,5.496,0.19229143100440896,0.1458782093488563,0.1599485324089981,0.16748471461017667,0.20135149074955896,0.133045621878001
48,88655,352774,53650,22436,85067,1,retirement,3.949699572592198,1.4008055351190685,8.44682719224899,6.407757916205567,9.474585116676424,0.6020245487576382,0.4,6.512,0.1866513286447923,0.1504998855480827,0.16169669442134088,0.16760370997814697,0.1934699733050866,0.14007840810255048
38,115531,2093450,55589,25563,101869,2,retirement,0.5118138609645306,8.885893987164657,4.255088557364806,2.2594811307951668,4.130575372760638,0.6065630724279722,0.6749999999999999,6.048,0.18922996996144673,0.1483898671401034,0.1609160897869967,0.16757031390286536,0.19705503351618095,0.13683872569240674
48,94792,2484641,66332,20545,97600,2,income,6.389345612673502,1.9416376371461652,3.5724861678967534,9.235344485850025,4.218302766020326,0.6083108410725806,0.65,5.869,0.1902235431517624,0.1475755021031782,0.16060692553732236,0.16754800772455314,0.19844459117036603,0.13560143031281785
58,94183,2312186,52903,12486,68622,1,retirement,7.819681084726286,4.220234467369437,4.768007125280304,3.4099139760334873,9.220405341477278,0.6060940958533008,0.5249999999999999,6.096,0.1889634150066782,0.14860821671426427,0.16099823866071233,0.16757540430618062,0.19668302543081123,0.13717169988135336
33,71227,859156,35799,9981,122224,2,retirement,6.807818822142131,8.105923582116997,0.923347931030849,1.7932112499486141,7.252305991251249,0.6029448842036593,0.49999999999999994,6.418,0.18717405643736967,0.15007256848867737,0.16154099783857057,0.16759979535787245,0.19419425393518186,0.13941832794232822
27,30795,1112474,17125,7725,101959,0,retirement,4.438005604706844,8.360302308902273,8.563595405704685,8.539503641112189,2.2124133175825977,0.6064751488887686,0.5,6.057,0.1891799947199635,0.14843080868420347,0.16093151710142234,0.16757129707428275,0.19698526222027432,0.1369011201998536
37,105118,201152,49698,25493,96240,2,growth,4.296542727474018,9.132327251663657,9.776779154088914,7.5680920066574515,6.086912108592879,0.6192702574351729,0.65,4.742,0.19645923783817967,0.1424477076873259,0.15856030097597548,0.16728768061052152,0.2072726277016812,0.12797244518631637
52,87177,661710,55768,18774,71021,1,growth,4.141065979649847,3.3427324711390884,8.513629886739663,5.0570102373029915,3.3107538698171846,0.6042854264994797,0.5499999999999999,6.281,0.1879356164172514,0.14944963378510376,0.16131184843280305,0.1675914945596463,0.19525168883968175,0.13845971796551382
47,84800,2198857,35592,10402,104179,2,income,0.796321386513501,1.714488075767009,6.466064939046486,8.146760306365243,1.3091926226664363,0.6046766433431687,0.65,6.241,0.18815790192076134,0.14926772626156304,0.1612444463982892,0.16758849064854733,0.19556083630073082,0.13818059847010838
26,38390,466189,24217,8756,117961,2,retirement,5.566267800212414,6.7879460846800965,2.512168483016942,4.5930355447936675,8.507252877683403,0.6003100108606446,0.4,6.687,0.18567777023523843,0.15129517851759122,0.1619832205881273,0.16760713407993316,0.19212433743746454,0.1413123591416453
30,56545,2237495,36184,9051,112322,1,income,2.6994537594885726,9.770263048638842,6.222807533626131,0.14244202968329955,4.547357954155471,0.6091596608348474,0.7000000000000001,5.782,0.1907061814262112,0.14717964661878236,0.16045506370955645,0.16753527506267796,0.19912124817217824,0.1350025850105939
58,77772,1285363,34277,13545,68515,1,income,8.906531774599085,9.135655749567949,6.373268083046773,2.804745587972126,2.281111387968889,0.6064458400583497,0.525,6.06,0.1891633359128476,0.14844445576524673,0.16093665703817,0.16757162185263116,0.19696200714826514,0.1369219222828394
27,43865,821052,31292,4762,105074,1,retirement,9.115818211472673,6.319319339668504,2.9000056642680283,5.4437133179846136,7.575080595111209,0.6041973912353009,0.45,6.29,0.18788559785882253,0.14949056127864607,0.16132698297969655,0.16759213430256614,0.19518215594372446,0.13852256763654427
52,88617,569038,38356,17997,65317,1,retirement,6.646641818726579,2.3749326188043227,2.594404279471539,9.600232962078138,4.01292523071593,0.6000257468498296,0.39999999999999997,6.716,0.185516391144663,0.15142693632059512,0.16203028141989978,0.16760721568085757,0.19190169584621275,0.1415174795877717
32,67440,467874,36768,19316,124463,2,income,9.776677896684745,8.2423404684773,8.219584228079318,9.75693551791162,9.091001092018258,0.6136401904669179,0.475,5.322,0.1932547913370751,0.1450864077752914,0.15963492359966738,0.16744743491752787,0.2027126543817429,0.1318637879886954
37,125136,1804618,81649,21017,112549,3,income,2.8839622223319203,2.0965964912759194,5.995252958941567,5.530910832252898,9.696079162918663,0.6120053193116419,0.725,5.49,0.19232466459162753,0.14585090559467442,0.15993778652139304,0.16748351112536689,0.20139837372018263,0.1330047584467555
51,98308,316206,48810,27861,79199,2,retirement,1.997011261939552,6.2489197640346,0.4485538959941726,5.4652891648989055,1.3687782711354046,0.5926908575739613,0.35,7.463,0.18135589130053836,0.1548166248413622,0.1632008010651119,0.16756165129959275,0.18620185943268563,0.1468631720607091
41,121350,2350670,52527,15936,85487,1,income,6.028763299122214,8.581653591247777,4.099706277437168,0.5325328868706847,7.3333145642163124,0.6115378919800915,0.7000000000000001,5.538,0.19205876811777817,0.14606933542357384,0.1600236167678556,0.16749297484143663,0.2010234180814372,0.13333188676791854
60,81801,2060131,44420,9287,60512,0,retirement,7.339194208647183,0.3236048986925011,6.077579472783084,0.6036030086051647,8.300682747114928,0.6021420627504561,0.5249999999999999,6.5,0.1867180684298548,0.1504453392315621,0.16167688779469153,0.16760329097482402,0.19356237728330133,0.1399940362857662
42,118970,1407206,73035,14723,89477,1,growth,1.311953877424219,8.084849255400439,2.670621059312884,6.030110036892912,0.6824571175319671,0.6069635567408622,0.7,6.007,0.18945761236551653,0.14820335012726107,0.1608456674620326,0.1675656673059298,0.19737299576135425,0.13655470697790578
41,137004,474391,76271,25069,96360,2,growth,5.920368516736736,9.88974096967777,4.733128113239038,2.783107136783479,0.6840590213142961,0.6076763837362885,0.6,5.934,0.18986283342279633,0.14787123807705715,0.16071970452999118,0.16755671351231188,0.19793958979387521,0.13604992066396826
39,111198,309272,67731,14358,100971,2,income,5.126698112219916,6.819435519700786,5.510147292095584,2.3722311771955207,7.986650069032138,0.6094815125847001,0.575,5.749,0.19088920258070977,0.14702948847449143,0.16039718870919442,0.16753012209971474,0.19937812921299863,0.13477586892289103
60,71332,1815646,40471,11083,63115,0,retirement,1.02910687794035,5.604604725604415,1.2305498100926737,8.469934186740634,6.1265585751208365,0.6009666073224693,0.5,6.62,0.18605056218241484,0.15099073487095047,0.1618740358766803,0.1676064172610234,0.19263909735684845,0.14083915245208253
26,34494,1315045,21417,6593,108659,1,growth,1.9528297256736138,0.3219037562940663,0.2441822589722087,4.785569175872999,0.14009242960663748,0.5978385684767838,0.65,6.939,0.18427504133783582,0.15243974929685591,0.1623881458294206,0.16760322521719997,0.1901930162297508,0.14310082208893707
58,84940,1150033,45669,8864,60617,0,growth,0.828628637147415,7.648687333951885,3.2695523631204515,8.585037928244828,4.953545521360217,0.6069928568346495,0.6,6.004,0.18947426766035202,0.1481897021961129,0.16084050545054204,0.1675653165139318,0.1973962686999584,0.13653393947910292
27,57712,1071213,28526,8700,118889,2,growth,1.192043496411238,6.770382019867639,0.4534110037859984,5.723378520312838,7.263984379594609,0.6084181870718357,0.7,5.858,0.19028457646981964,0.1475254528391496,0.16058778217761024,0.1675464661281041,0.19853009932561547,0.13552562305970084
42,134155,749810,73591,14209,107032,3,growth,3.8716289154397954,8.308688116301342,4.625664148957474,8.129239673271812,7.306670928765092,0.614048630394891,0.65,5.28,0.1934871949017632,0.14489528861472384,0.15955861295487556,0.16743769870774114,0.20304169134968325,0.1315795134712131
41,107615,1937783,61843,15346,100953,2,growth,3.3790869921754316,7.150458895455847,5.326948520455529,1.1637624641238375,6.151560804522763,0.6112943845709622,0.75,5.563,0.19192025543850652,0.1461831005752592,0.1600681960109256,0.1674977552183809,0.20082822676838272,0.13350246598854504
57,65217,2438076,28385,17809,74389,1,income,7.140866996379842,6.156739919664008,2.736132161997924,3.1603285532777314,7.189427254486381,0.6051362159438471,0.55,6.194,0.18841904664554276,0.14905396981374208,0.1611649627655537,0.16758462605811666,0.19592431836598287,0.137853076351062
57,66202,303165,30668,19845,67810,1,growth,9.038802308977457,7.5804865264362125,3.9524519059952015,8.543752271229993,6.649854488619569,0.6080180442942383,0.44999999999999996,5.899,0.1900570740560341,0.1477119977570802,0.16065904987169075,0.16755211158526806,0.19821145528520517,0.13580831144472172
49,90547,195314,38187,9877,91758,1,retirement,1.6699049958882661,0.037929175048925234,3.005368231056884,5.1294326767377,8.704105632660236,0.6008196266074005,0.4,6.635,0.18596710739987707,0.1510588983617119,0.16189853569480075,0.16760664179960053,0.19252380648603984,0.14094501025797
42,114652,471060,53461,18251,100333,2,growth,3.5712076793962333,1.782198705708028,1.649236679303998,8.589756377789294,5.717295754338832,0.6065630724279722,0.6,6.048,0.18922996996144673,0.1483898671401034,0.1609160897869967,0.16757031390286536,0.19705503351618095,0.13683872569240674
